Agent_ID,Stop_Number,Order_ID,Distance_km,Category,Priority_Score,Weather,Traffic,Cumulative_Distance_km
3,7013,qonz150048963,16.61,Kitchen,1.918,Windy,Medium ,364680.0
3,7014,gwse950791471,16.85,Pet Supplies,1.918,Stormy,Medium ,364696.86
3,7015,dlhp456140272,16.9,Outdoors,1.918,Stormy,Medium ,364713.76
3,7016,qgtb273295710,17.1,Toys,1.918,Stormy,Jam ,364730.86
3,7017,xzpf990632286,17.14,Cosmetics,1.918,Windy,Low ,364748.0
3,7018,xltr372187696,19.36,Home,1.918,Sunny,Jam ,364767.36
3,7019,tzuh190945652,19.63,Jewelry,1.918,Fog,Low ,364786.99
3,7020,jriv871279340,19.76,Apparel,1.918,Sunny,Low ,364806.75
3,7021,zcvc625680503,19.91,Books,1.918,Windy,Medium ,364826.66
3,7022,irue331659947,20.07,Shoes,1.918,Sandstorms,Jam ,364846.73
3,7023,uyul053277599,20.18,Outdoors,1.918,Stormy,Low ,364866.91
3,7024,gxlt567142866,20.25,Snacks,1.918,Sandstorms,Medium ,364887.16
3,7025,vvqg343205052,20.25,Home,1.918,Fog,Low ,364907.42
3,7026,tjel218036671,20.85,Skincare,1.918,Windy,Medium ,364928.27
3,7027,usjj887755852,6761.14,Jewelry,1.918,Sandstorms,Jam ,371689.41
3,7028,avby066091077,1.47,Pet Supplies,1.915,Sandstorms,Low ,371690.88
3,7029,opdf635105008,1.47,Toys,1.915,Cloudy,Low ,371692.34
3,7030,bbgr395871242,1.49,Apparel,1.915,Sandstorms,High ,371693.83
3,7031,hvwp721665469,1.49,Kitchen,1.915,Windy,High ,371695.32
3,7032,anfx475383342,1.49,Electronics,1.915,Sandstorms,Low ,371696.81
3,7033,lkdj640062690,1.5,Sports,1.915,Fog,High ,371698.31
3,7034,bqnh025823626,1.51,Pet Supplies,1.915,Cloudy,High ,371699.82
3,7035,wyei437630085,1.51,Toys,1.915,Cloudy,High ,371701.33
3,7036,pghe049236675,1.53,Cosmetics,1.915,Windy,High ,371702.86
3,7037,eath944123739,1.54,Jewelry,1.915,Windy,Low ,371704.4
3,7038,iuht520201566,1.54,Skincare,1.915,Fog,Low ,371705.93
3,7039,nkyv657636855,1.55,Toys,1.915,Cloudy,Low ,371707.49
3,7040,efwq189550685,1.55,Toys,1.915,Sandstorms,High ,371709.04
3,7041,furw079320943,1.55,Cosmetics,1.915,Cloudy,High ,371710.59
3,7042,udit697134666,2.93,Electronics,1.915,Sandstorms,Low ,371713.52
3,7043,ixlm073160780,2.98,Home,1.915,Windy,High ,371716.5
3,7044,gvdu517368700,2.98,Books,1.915,Stormy,Low ,371719.48
3,7045,qxfj981522032,3.02,Snacks,1.915,Windy,Low ,371722.5
3,7046,qjce769155274,3.02,Shoes,1.915,Windy,Low ,371725.52
3,7047,buau968210594,3.03,Sports,1.915,Sandstorms,Low ,371728.55
3,7048,bneq353217553,3.04,Books,1.915,Fog,High ,371731.59
3,7049,ciec131074265,3.04,Books,1.915,Stormy,Low ,371734.63
3,7050,qzst169666752,3.06,Toys,1.915,Fog,Low ,371737.69
3,7051,ccmw231396995,3.06,Electronics,1.915,Windy,High ,371740.75
3,7052,nlqt549804321,3.06,Skincare,1.915,Stormy,Low ,371743.82
3,7053,yovf575249389,3.07,Shoes,1.915,Fog,Low ,371746.89
3,7054,nyjl336520650,3.11,Sports,1.915,Sandstorms,Low ,371750.0
3,7055,bqyu416382535,3.11,Cosmetics,1.915,Fog,High ,371753.1
3,7056,xtnu154419698,3.11,Kitchen,1.915,Sandstorms,High ,371756.21
3,7057,fsej409534113,3.11,Snacks,1.915,Stormy,Low ,371759.32
3,7058,zcfb695737387,3.11,Kitchen,1.915,Cloudy,Low ,371762.42
3,7059,ajzn135178181,4.41,Shoes,1.915,Cloudy,Jam ,371766.83
3,7060,eugi360070100,4.48,Jewelry,1.915,Fog,Jam ,371771.31
3,7061,asqc845899023,4.49,Outdoors,1.915,Windy,Jam ,371775.8
3,7062,yaiv993635107,4.54,Clothing,1.915,Stormy,Medium ,371780.34
3,7063,foxn553754854,4.54,Pet Supplies,1.915,Stormy,Medium ,371784.88
3,7064,qfkf143373809,4.54,Shoes,1.915,Stormy,Low ,371789.42
3,7065,hszw864183378,4.56,Shoes,1.915,Sandstorms,Jam ,371793.98
3,7066,tsie413908897,4.56,Snacks,1.915,Windy,Low ,371798.54
3,7067,fcyx428571350,4.56,Cosmetics,1.915,Sandstorms,Jam ,371803.1
3,7068,qiuy817789680,4.6,Kitchen,1.915,Stormy,Low ,371807.7
3,7069,oyuq194618749,4.6,Cosmetics,1.915,Windy,Jam ,371812.3
3,7070,zfrm158583942,4.61,Shoes,1.915,Windy,Jam ,371816.91
3,7071,yper340397573,4.61,Kitchen,1.915,Sandstorms,Medium ,371821.52
3,7072,mqoj711628646,4.66,Shoes,1.915,Fog,Medium ,371826.17
3,7073,qrqb417247451,4.66,Cosmetics,1.915,Fog,Jam ,371830.83
3,7074,qnsp478394097,4.66,Books,1.915,Fog,Jam ,371835.49
3,7075,yqhy337572064,4.66,Kitchen,1.915,Fog,Medium ,371840.15
3,7076,cthq094758115,4.66,Clothing,1.915,Fog,Jam ,371844.82
3,7077,kmyf648639057,4.66,Skincare,1.915,Stormy,Low ,371849.48
3,7078,hwef510337359,4.66,Snacks,1.915,Stormy,Low ,371854.14
3,7079,gmug626868993,4.66,Apparel,1.915,Cloudy,Jam ,371858.81
3,7080,ivqd570765498,4.67,Jewelry,1.915,Sandstorms,Jam ,371863.48
3,7081,fqjs793156467,4.67,Home,1.915,Windy,Medium ,371868.15
3,7082,ronf620294989,6.04,Shoes,1.915,Cloudy,High ,371874.19
3,7083,soam276276368,6.05,Jewelry,1.915,Windy,High ,371880.24
3,7084,rjid590213418,6.05,Home,1.915,Windy,High ,371886.29
3,7085,tkqx912467856,6.05,Toys,1.915,Sandstorms,High ,371892.34
3,7086,dvfn109815461,6.06,Sports,1.915,Stormy,High ,371898.4
3,7087,bvfi087820292,6.08,Books,1.915,Windy,High ,371904.48
3,7088,ewmd603098567,6.12,Apparel,1.915,Fog,Medium ,371910.6
3,7089,dwih888915335,6.12,Pet Supplies,1.915,Cloudy,Medium ,371916.72
3,7090,kgcr071195941,6.13,Apparel,1.915,Stormy,Medium ,371922.85
3,7091,dzpf085036982,6.15,Toys,1.915,Sandstorms,Medium ,371929.0
3,7092,vuko810554649,6.15,Outdoors,1.915,Sandstorms,Medium ,371935.14
3,7093,mrek766767233,6.21,Pet Supplies,1.915,Cloudy,Medium ,371941.35
3,7094,rjuf873608400,6.21,Snacks,1.915,Stormy,High ,371947.56
3,7095,yqgy660527017,6.21,Snacks,1.915,Sandstorms,High ,371953.77
3,7096,dhqc095863250,6.22,Home,1.915,Stormy,High ,371959.99
3,7097,bpeo905202364,6.22,Apparel,1.915,Windy,High ,371966.21
3,7098,bkkc510074448,7.44,Shoes,1.915,Fog,Jam ,371973.65
3,7099,voei361742676,7.45,Books,1.915,Windy,Medium ,371981.09
3,7100,zjxq571817821,7.45,Kitchen,1.915,Cloudy,Jam ,371988.54
3,7101,lzyq560020569,7.55,Pet Supplies,1.915,Stormy,Low ,371996.09
3,7102,ndvc284968782,7.55,Toys,1.915,Sunny,Medium ,372003.64
3,7103,cllz782632280,7.6,Shoes,1.915,Stormy,Medium ,372011.24
3,7104,wxdn947888175,7.65,Jewelry,1.915,Cloudy,Jam ,372018.88
3,7105,rcey942741828,7.66,Kitchen,1.915,Windy,Medium ,372026.55
3,7106,uxib582748093,7.68,Shoes,1.915,Fog,Medium ,372034.23
3,7107,kvry471667682,7.76,Snacks,1.915,Stormy,Medium ,372041.99
3,7108,ppxz909778603,7.76,Kitchen,1.915,Stormy,Low ,372049.75
3,7109,uksx877305409,7.77,Shoes,1.915,Fog,Jam ,372057.53
3,7110,vhrq152472114,7.79,Snacks,1.915,Cloudy,Jam ,372065.32
3,7111,jyli524091310,7.8,Toys,1.915,Sunny,Low ,372073.12
3,7112,usqf826830092,8.94,Jewelry,1.915,Fog,Jam ,372082.06
3,7113,cbhm721630623,8.94,Jewelry,1.915,Windy,Low ,372090.99
3,7114,auqo022771867,8.94,Pet Supplies,1.915,Fog,Medium ,372099.93
3,7115,xwyf357887480,8.94,Sports,1.915,Fog,Jam ,372108.87
3,7116,zkma081885204,9.08,Kitchen,1.915,Windy,Medium ,372117.95
3,7117,aopl336484728,9.19,Skincare,1.915,Stormy,Low ,372127.15
3,7118,siba300303609,9.19,Shoes,1.915,Cloudy,Jam ,372136.34
3,7119,sqgx417616458,9.22,Clothing,1.915,Fog,Jam ,372145.56
3,7120,bgjt967702294,9.22,Sports,1.915,Windy,Medium ,372154.78
3,7121,ladm501497496,9.31,Home,1.915,Cloudy,Jam ,372164.09
3,7122,xxtq993355050,9.31,Outdoors,1.915,Cloudy,Jam ,372173.41
3,7123,bhoj726876548,9.35,Home,1.915,Fog,Medium ,372182.76
3,7124,folp327968158,10.59,Jewelry,1.915,Fog,Low ,372193.34
3,7125,sdld784783138,10.7,Pet Supplies,1.915,Windy,Low ,372204.05
3,7126,cnha846875587,10.72,Clothing,1.915,Windy,Low ,372214.77
3,7127,mduv220981552,10.73,Toys,1.915,Sunny,Jam ,372225.5
3,7128,gbpa250046065,10.76,Jewelry,1.915,Sunny,Low ,372236.25
3,7129,hcaw009341574,10.87,Snacks,1.915,Sandstorms,Jam ,372247.12
3,7130,lxwa140818117,10.87,Home,1.915,Windy,Jam ,372257.99
3,7131,msho953319945,10.87,Apparel,1.915,Windy,Medium ,372268.85
3,7132,crvk669796515,10.88,Cosmetics,1.915,Sandstorms,Low ,372279.73
3,7133,wmfr574109394,10.88,Snacks,1.915,Sandstorms,Jam ,372290.62
3,7134,bfqz940628648,10.91,Shoes,1.915,Stormy,Medium ,372301.52
3,7135,bqaj685570171,10.91,Jewelry,1.915,Sunny,Low ,372312.43
3,7136,yqnd046488193,12.1,Skincare,1.915,Sandstorms,Medium ,372324.53
3,7137,dqoh382728675,12.12,Cosmetics,1.915,Stormy,Jam ,372336.64
3,7138,ftbw337341572,12.16,Pet Supplies,1.915,Sunny,Jam ,372348.81
3,7139,rcav433100670,12.26,Electronics,1.915,Sunny,Low ,372361.06
3,7140,ukqp402670901,12.26,Books,1.915,Windy,Low ,372373.32
3,7141,ktng095221503,12.29,Books,1.915,Windy,Medium ,372385.61
3,7142,wnqo696250569,12.29,Skincare,1.915,Sandstorms,Low ,372397.91
3,7143,pmdg043360938,12.29,Pet Supplies,1.915,Sandstorms,Jam ,372410.2
3,7144,pyzr231844484,12.42,Outdoors,1.915,Sunny,Medium ,372422.62
3,7145,krgp292016608,12.42,Skincare,1.915,Sandstorms,Low ,372435.04
3,7146,wdbi353326809,12.43,Toys,1.915,Sandstorms,Low ,372447.47
3,7147,yswj518189254,12.43,Pet Supplies,1.915,Windy,Low ,372459.91
3,7148,ibfu035068736,13.58,Snacks,1.915,Fog,Low ,372473.49
3,7149,czbk447524604,13.61,Jewelry,1.915,Stormy,Medium ,372487.1
3,7150,ynym114566109,13.61,Cosmetics,1.915,Stormy,Medium ,372500.72
3,7151,xhpg327568363,13.61,Shoes,1.915,Sunny,Medium ,372514.33
3,7152,ovzg237415936,13.77,Pet Supplies,1.915,Stormy,Jam ,372528.1
3,7153,mzvy139389427,13.77,Sports,1.915,Windy,Medium ,372541.87
3,7154,mqqi153101103,13.83,Outdoors,1.915,Stormy,Jam ,372555.7
3,7155,qmoh646328737,13.83,Shoes,1.915,Sunny,Low ,372569.53
3,7156,iihx290028071,13.97,Pet Supplies,1.915,Sunny,Low ,372583.5
3,7157,bryu592650833,13.97,Electronics,1.915,Windy,Jam ,372597.47
3,7158,wyps604073943,13.99,Apparel,1.915,Sandstorms,Medium ,372611.46
3,7159,xfor818457902,14.02,Electronics,1.915,Sandstorms,Medium ,372625.48
3,7160,viws097967692,16.38,Shoes,1.915,Fog,Low ,372641.87
3,7161,oxyn030627239,16.6,Outdoors,1.915,Sunny,Medium ,372658.47
3,7162,fzls723480979,16.63,Cosmetics,1.915,Fog,Low ,372675.1
3,7163,jgvd589775932,16.66,Shoes,1.915,Windy,Low ,372691.76
3,7164,tkdg808210430,16.82,Kitchen,1.915,Sandstorms,Jam ,372708.58
3,7165,prvt679735730,16.82,Apparel,1.915,Windy,Low ,372725.4
3,7166,nnsv269618445,16.85,Shoes,1.915,Stormy,Jam ,372742.25
3,7167,jzdt752847988,16.9,Jewelry,1.915,Stormy,Jam ,372759.16
3,7168,rtwh575504116,17.08,Outdoors,1.915,Fog,Medium ,372776.23
3,7169,hrcw749273798,17.08,Home,1.915,Stormy,Low ,372793.31
3,7170,ajut665204298,17.14,Apparel,1.915,Stormy,Medium ,372810.45
3,7171,mpbz498193455,19.09,Clothing,1.915,Stormy,Jam ,372829.54
3,7172,aaun283082133,19.37,Kitchen,1.915,Sunny,Jam ,372848.91
3,7173,iqxo781195673,19.62,Home,1.915,Stormy,Low ,372868.53
3,7174,bcnq451430224,19.69,Apparel,1.915,Fog,Medium ,372888.21
3,7175,kkvu935162448,19.69,Snacks,1.915,Windy,Jam ,372907.9
3,7176,vxse649479774,19.69,Cosmetics,1.915,Windy,Medium ,372927.59
3,7177,fhkp096778178,19.76,Jewelry,1.915,Sandstorms,Medium ,372947.35
3,7178,iwfp451472217,19.76,Electronics,1.915,Fog,Low ,372967.11
3,7179,vbvm335479731,19.88,Skincare,1.915,Sandstorms,Medium ,372986.99
3,7180,zolz963567119,19.88,Cosmetics,1.915,Stormy,Low ,373006.87
3,7181,qovt922023153,19.98,Kitchen,1.915,Cloudy,Medium ,373026.85
3,7182,bwbe248284774,20.18,Sports,1.915,Sunny,Jam ,373047.02
3,7183,lpdj402521157,20.18,Skincare,1.915,Sunny,Low ,373067.2
3,7184,tauk894839226,20.18,Electronics,1.915,Stormy,Jam ,373087.39
3,7185,mcbl057966062,20.85,Cosmetics,1.915,Stormy,Jam ,373108.24
3,7186,oewu134477320,1.47,Jewelry,1.913,Windy,Low ,373109.7
3,7187,uysi034087092,1.49,Outdoors,1.913,Windy,Low ,373111.19
3,7188,wnmc053912078,1.51,Cosmetics,1.913,Stormy,Low ,373112.71
3,7189,vyzw347645536,1.52,Shoes,1.913,Stormy,Low ,373114.23
3,7190,bvvd474759336,1.52,Cosmetics,1.913,Sandstorms,Low ,373115.75
3,7191,gfbj535564175,1.53,Books,1.913,Stormy,Low ,373117.28
3,7192,lawm567033534,1.53,Sports,1.913,Windy,Low ,373118.81
3,7193,ylkk284505464,1.54,Kitchen,1.913,Stormy,Low ,373120.35
3,7194,dewb836987374,1.55,Electronics,1.913,Sandstorms,Low ,373121.9
3,7195,njpu434582536,1.55,Sports,1.913,Sandstorms,Low ,373123.45
3,7196,tcsn574820637,3.03,Clothing,1.913,Stormy,Low ,373126.48
3,7197,fzte602730842,3.07,Jewelry,1.913,Stormy,Low ,373129.55
3,7198,wjxg157360130,3.1,Skincare,1.913,Sandstorms,Low ,373132.65
3,7199,dkmg215276964,3.11,Sports,1.913,Stormy,Low ,373135.76
3,7200,xitn009785915,3.12,Cosmetics,1.913,Sandstorms,Low ,373138.88
3,7201,rnlh195578092,4.54,Home,1.913,Sandstorms,Low ,373143.42
3,7202,fvfv025547297,4.68,Cosmetics,1.913,Sandstorms,Low ,373148.11
3,7203,hexa745199194,8.94,Books,1.913,Windy,Low ,373157.04
3,7204,drjt166777414,9.05,Apparel,1.913,Windy,Low ,373166.1
3,7205,bcro592974762,1.51,Shoes,1.911,Sandstorms,Low ,373167.61
3,7206,mzgo396709867,1.51,Electronics,1.911,Sandstorms,Low ,373169.12
3,7207,mibx762745655,1.52,Skincare,1.911,Sandstorms,Low ,373170.65
3,7208,dhjk593597775,1.53,Clothing,1.911,Sandstorms,Low ,373172.17
3,7209,pbqn480352555,1.53,Outdoors,1.911,Sandstorms,Low ,373173.71
3,7210,jmnq323228171,1.55,Sports,1.911,Stormy,Low ,373175.26
3,7211,elfe667088398,1.55,Books,1.911,Sandstorms,Low ,373176.81
3,7212,fesw603896753,1.55,Books,1.911,Stormy,Low ,373178.37
3,7213,kqmi499374214,2.98,Apparel,1.911,Windy,Low ,373181.34
3,7214,srmi862713313,2.98,Cosmetics,1.911,Sandstorms,Low ,373184.32
3,7215,skww301247961,2.98,Cosmetics,1.911,Windy,Low ,373187.3
3,7216,jgtq645883810,3.04,Apparel,1.911,Windy,Low ,373190.34
3,7217,ujgo185664684,3.06,Home,1.911,Stormy,Low ,373193.4
3,7218,qjvp831630318,3.12,Pet Supplies,1.911,Sandstorms,Low ,373196.52
3,7219,advl955943910,4.59,Electronics,1.911,Windy,Low ,373201.11
3,7220,cjkb682529361,4.6,Pet Supplies,1.911,Sandstorms,Low ,373205.7
3,7221,oaml840241151,4.66,Skincare,1.911,Sandstorms,Low ,373210.36
3,7222,ybqw210441739,7.6,Toys,1.911,Windy,Low ,373217.96
3,7223,mwdi880567606,7.79,Skincare,1.911,Windy,Low ,373225.75
3,7224,ayzc252003024,8.99,Shoes,1.911,Windy,Low ,373234.74
3,7225,nexs789501805,9.33,Shoes,1.911,Stormy,Low ,373244.07
3,7226,fnxv325569728,1.53,Toys,1.909,Windy,Low ,373245.6
3,7227,vktx553603659,1.54,Sports,1.909,Sandstorms,Low ,373247.13
3,7228,txzl743391353,1.55,Jewelry,1.909,Windy,Low ,373248.69
3,7229,cvmz049438471,3.02,Sports,1.909,Sandstorms,Low ,373251.71
3,7230,rmmy160393605,3.03,Shoes,1.909,Sandstorms,Low ,373254.73
3,7231,fkmj216671003,3.07,Pet Supplies,1.909,Sandstorms,Low ,373257.81
3,7232,hdow369291834,3.09,Skincare,1.909,Stormy,Low ,373260.89
3,7233,xqbp866479674,3.11,Kitchen,1.909,Sandstorms,Low ,373264.0
3,7234,bmqa806596692,3.11,Jewelry,1.909,Sandstorms,Low ,373267.1
3,7235,qxrv014699063,3.11,Cosmetics,1.909,Stormy,Low ,373270.21
3,7236,lcmo819813117,4.47,Skincare,1.909,Windy,Low ,373274.68
3,7237,xyqx343919727,4.54,Books,1.909,Sandstorms,Low ,373279.22
3,7238,tjpj218427315,4.66,Shoes,1.909,Sandstorms,Low ,373283.87
3,7239,wwwj899879450,7.56,Snacks,1.909,Sandstorms,Low ,373291.44
3,7240,zvdl579155221,7.66,Shoes,1.909,Sandstorms,Low ,373299.1
3,7241,yalk869869009,9.12,Clothing,1.909,Windy,Low ,373308.22
3,7242,qixk590760895,9.31,Books,1.909,Windy,Low ,373317.53
3,7243,ersz046238543,9.33,Electronics,1.909,Windy,Low ,373326.86
3,7244,rvln672676142,17.07,Grocery,1.908,Sunny,Low ,373343.93
3,7245,scrd942357065,1.51,Home,1.907,Sandstorms,Low ,373345.45
3,7246,gsau344147678,1.53,Sports,1.907,Sandstorms,Low ,373346.98
3,7247,uoph692128220,1.53,Kitchen,1.907,Windy,Low ,373348.51
3,7248,dxjx101152677,1.55,Books,1.907,Sandstorms,Low ,373350.06
3,7249,qfvk820431921,1.55,Cosmetics,1.907,Stormy,Low ,373351.62
3,7250,ddmi430622443,1.55,Electronics,1.907,Stormy,Low ,373353.17
3,7251,bnbk830233581,3.02,Books,1.907,Windy,Low ,373356.19
3,7252,wgem320340840,3.03,Jewelry,1.907,Windy,Low ,373359.21
3,7253,hagt829123985,3.04,Pet Supplies,1.907,Windy,Low ,373362.25
3,7254,yydp501523741,3.07,Snacks,1.907,Windy,Low ,373365.33
3,7255,zxuq911813300,3.07,Jewelry,1.907,Windy,Low ,373368.4
3,7256,aswm215264211,3.11,Toys,1.907,Sandstorms,Low ,373371.51
3,7257,thvo531899102,3.12,Pet Supplies,1.907,Stormy,Low ,373374.63
3,7258,xigc676163109,3.12,Clothing,1.907,Stormy,Low ,373377.74
3,7259,sxdj251368827,4.53,Outdoors,1.907,Sandstorms,Low ,373382.27
3,7260,zglb772137072,4.66,Electronics,1.907,Stormy,Low ,373386.93
3,7261,fjfm382397305,7.55,Clothing,1.907,Stormy,Low ,373394.47
3,7262,xmui252054335,7.68,Shoes,1.907,Stormy,Low ,373402.16
3,7263,dlnj039486155,8.79,Jewelry,1.907,Windy,Low ,373410.95
3,7264,rahp434465076,9.18,Home,1.907,Windy,Low ,373420.13
3,7265,cpcm196149044,9.22,Sports,1.907,Windy,Low ,373429.35
3,7266,qtfq363225253,1.55,Shoes,1.905,Stormy,Low ,373430.9
3,7267,phfg909763551,1.55,Apparel,1.905,Sandstorms,Low ,373432.45
3,7268,xxoz677518965,3.03,Snacks,1.905,Stormy,Low ,373435.48
3,7269,cxbf212343521,3.07,Pet Supplies,1.905,Windy,Low ,373438.56
3,7270,hlah595635976,7.66,Kitchen,1.905,Stormy,Low ,373446.22
3,7271,zgbo829657769,7.79,Toys,1.905,Stormy,Low ,373454.01
3,7272,qqpf550593454,8.94,Clothing,1.905,Stormy,Low ,373462.95
3,7273,kskt199199358,9.35,Apparel,1.905,Sandstorms,Low ,373472.29
3,7274,avbf694257748,1.49,Pet Supplies,1.887,Windy,High ,373473.78
3,7275,jnmm287538273,1.53,Pet Supplies,1.887,Sandstorms,High ,373475.31
3,7276,pcnf931443527,1.53,Apparel,1.887,Sandstorms,High ,373476.84
3,7277,kjed097017426,1.54,Books,1.887,Sandstorms,High ,373478.38
3,7278,eyle962037864,1.54,Cosmetics,1.887,Cloudy,High ,373479.91
3,7279,fxdx843421693,1.55,Outdoors,1.887,Sandstorms,High ,373481.47
3,7280,lxvq636794108,1.55,Kitchen,1.887,Stormy,High ,373483.02
3,7281,yddx742169656,3.07,Pet Supplies,1.887,Windy,High ,373486.09
3,7282,zbxu399891963,3.11,Kitchen,1.887,Windy,High ,373489.2
3,7283,cish728808853,4.47,Kitchen,1.887,Cloudy,Jam ,373493.67
3,7284,payd149505527,4.54,Clothing,1.887,Stormy,Jam ,373498.21
3,7285,hpjx257095961,4.6,Sports,1.887,Cloudy,Jam ,373502.8
3,7286,haah655022606,4.6,Pet Supplies,1.887,Windy,Jam ,373507.4
3,7287,hpnx104710295,4.66,Snacks,1.887,Cloudy,Medium ,373512.05
3,7288,erjh931573483,4.66,Shoes,1.887,Stormy,Jam ,373516.71
3,7289,kndi545883412,5.87,Kitchen,1.887,Windy,High ,373522.59
3,7290,jsce440503013,5.96,Books,1.887,Fog,High ,373528.55
3,7291,bxfw375656684,5.96,Clothing,1.887,Fog,High ,373534.5
3,7292,cduw947255781,5.96,Shoes,1.887,Cloudy,High ,373540.46
3,7293,cver557876001,6.04,Pet Supplies,1.887,Sandstorms,High ,373546.5
3,7294,seik879244584,6.05,Sports,1.887,Sandstorms,Medium ,373552.55
3,7295,zqta262281503,6.05,Sports,1.887,Stormy,High ,373558.6
3,7296,dsxo960946687,6.05,Clothing,1.887,Sandstorms,High ,373564.65
3,7297,joch215246704,6.05,Cosmetics,1.887,Sandstorms,High ,373570.7
3,7298,pzbq153170240,6.05,Snacks,1.887,Stormy,High ,373576.76
3,7299,rpep818523524,6.06,Clothing,1.887,Sandstorms,High ,373582.82
3,7300,vxuk986192919,6.08,Apparel,1.887,Windy,Medium ,373588.9
3,7301,iqyy500403834,6.08,Sports,1.887,Windy,High ,373594.98
3,7302,tgep021226322,6.13,Home,1.887,Sandstorms,High ,373601.11
3,7303,ebzy567800146,6.22,Outdoors,1.887,Stormy,Medium ,373607.32
3,7304,csnx120369784,6.23,Toys,1.887,Windy,High ,373613.56
3,7305,shtl195689014,7.45,Shoes,1.887,Stormy,Medium ,373621.0
3,7306,krpt290609429,7.56,Toys,1.887,Cloudy,Jam ,373628.57
3,7307,cjco738016790,7.57,Outdoors,1.887,Windy,Medium ,373636.14
3,7308,gxus591067478,7.6,Books,1.887,Windy,Jam ,373643.74
3,7309,sftd971547010,7.65,Electronics,1.887,Windy,Medium ,373651.39
3,7310,dngx773119315,7.66,Jewelry,1.887,Cloudy,Jam ,373659.05
3,7311,egdq153549049,7.76,Jewelry,1.887,Cloudy,Jam ,373666.81
3,7312,mqtp543752252,7.76,Home,1.887,Windy,Medium ,373674.57
3,7313,tnxn312002187,7.79,Outdoors,1.887,Fog,Jam ,373682.36
3,7314,jovn832463045,7.79,Toys,1.887,Fog,Jam ,373690.15
3,7315,veth025335569,7.79,Outdoors,1.887,Windy,Jam ,373697.94
3,7316,wrrk641581650,9.06,Toys,1.887,Fog,Jam ,373707.0
3,7317,kugh695884831,9.07,Jewelry,1.887,Cloudy,Jam ,373716.07
3,7318,nboh415264365,9.07,Skincare,1.887,Fog,Jam ,373725.15
3,7319,elcp839245372,9.33,Shoes,1.887,Stormy,Jam ,373734.48
3,7320,ybwr566124497,9.35,Jewelry,1.887,Cloudy,Jam ,373743.82
3,7321,iemp163459440,10.42,Snacks,1.887,Cloudy,Jam ,373754.24
3,7322,qmcf925449091,10.71,Snacks,1.887,Cloudy,Jam ,373764.95
3,7323,ugxx485085758,10.88,Apparel,1.887,Windy,Jam ,373775.83
3,7324,mwtd038784850,12.24,Skincare,1.887,Sandstorms,Medium ,373788.06
3,7325,mdem349581677,12.26,Outdoors,1.887,Cloudy,Medium ,373800.32
3,7326,gngv207202756,13.58,Books,1.887,Sandstorms,Medium ,373813.9
3,7327,extz693189568,13.61,Books,1.887,Cloudy,Medium ,373827.51
3,7328,jcwo210264596,13.83,Snacks,1.887,Sandstorms,Jam ,373841.34
3,7329,uunh439951869,13.99,Home,1.887,Sandstorms,Medium ,373855.33
3,7330,ojji847913463,16.15,Books,1.887,Cloudy,Medium ,373871.49
3,7331,aloj686624006,16.38,Home,1.887,Cloudy,Jam ,373887.87
3,7332,whsx037976688,16.6,Clothing,1.887,Windy,Medium ,373904.47
3,7333,pzda863482266,16.64,Cosmetics,1.887,Fog,Jam ,373921.11
3,7334,lchc743142615,16.72,Skincare,1.887,Sandstorms,Jam ,373937.83
3,7335,rjms772335029,17.08,Kitchen,1.887,Fog,Jam ,373954.91
3,7336,dtoc228141560,17.08,Electronics,1.887,Stormy,Jam ,373971.98
3,7337,tivl206077539,19.76,Clothing,1.887,Cloudy,Jam ,373991.74
3,7338,sgjq879140576,19.76,Sports,1.887,Cloudy,Medium ,374011.51
3,7339,kgsd804506303,20.18,Shoes,1.887,Windy,Jam ,374031.69
3,7340,kgoa139434858,1.47,Apparel,1.885,Windy,High ,374033.15
3,7341,gpmz679479522,1.49,Home,1.885,Cloudy,High ,374034.64
3,7342,uhhg130216408,1.5,Kitchen,1.885,Stormy,High ,374036.14
3,7343,lsjm746443678,1.55,Home,1.885,Fog,High ,374037.69
3,7344,imsv755366504,3.06,Jewelry,1.885,Fog,High ,374040.75
3,7345,qhee991170213,3.11,Books,1.885,Fog,High ,374043.86
3,7346,cbpz965551131,4.53,Shoes,1.885,Stormy,Jam ,374048.39
3,7347,yyuc799755907,4.59,Apparel,1.885,Windy,Medium ,374052.98
3,7348,zlkd960868462,4.66,Outdoors,1.885,Windy,Medium ,374057.64
3,7349,ifhu391768418,4.66,Sports,1.885,Stormy,Jam ,374062.3
3,7350,jdnp166889967,4.68,Electronics,1.885,Stormy,Jam ,374066.98
3,7351,bsrf981543471,6.08,Books,1.885,Sandstorms,Medium ,374073.06
3,7352,cdsj379582428,6.12,Cosmetics,1.885,Sandstorms,Medium ,374079.18
3,7353,esme332186460,6.13,Sports,1.885,Windy,High ,374085.31
3,7354,fsrh000580414,6.15,Snacks,1.885,Cloudy,High ,374091.46
3,7355,ovbm855871647,6.15,Shoes,1.885,Stormy,High ,374097.6
3,7356,ofav591082128,6.21,Electronics,1.885,Windy,High ,374103.81
3,7357,quls688163074,6.21,Apparel,1.885,Stormy,High ,374110.02
3,7358,nglv032449267,6.21,Books,1.885,Cloudy,High ,374116.23
3,7359,spca167298106,6.23,Outdoors,1.885,Cloudy,High ,374122.47
